Time (s),Powertrain 1 - ESC throttle (μs),Powertrain 1 - force Fz (thrust) (N),Powertrain 1 - torque MZ (torque) (N⋅m),Powertrain 1 - voltage (V),Powertrain 1 - current (A),Powertrain 1 - rotation speed (rpm),Powertrain 1 - electrical power (W),Powertrain 1 - mechanical power (W),Powertrain 1 - motor & ESC efficiency (%),Powertrain 1 - propeller efficiency (N/W),Powertrain 1 - powertrain efficiency (N/W),Powertrain 1 - Temperature PT100 2 (°C)
297.4,1887,-24.293710708618164,0.45604103803634644,16.946617126464844,64.68030548095703,12957.57598955242,1096.1124267578125,618.8085327148438,56.454843282699585,-0.03925884887576103,-0.022163521498441696,28.743127441406273
297.5,1887,-24.298538208007812,0.45644038915634155,16.946313858032227,64.62026977539062,12951.503933166441,1095.0753173828125,619.0601806640625,56.53128623962402,-0.0392506867647171,-0.02218891866505146,28.742578125000023
297.6,1887,-24.140588760375977,0.456091046333313,16.9470157623291,64.4838638305664,12957.585315037368,1092.80908203125,618.8768310546875,56.63174390792847,-0.039007097482681274,-0.022090399637818336,28.741906738281273
297.7,1887,-24.069740295410156,0.4538356065750122,16.947628021240234,64.29314422607422,12959.386299317715,1089.6163330078125,615.9019775390625,56.524670124053955,-0.03908047080039978,-0.022090107202529907,28.740991210937523
297.8,1887,-24.118478775024414,0.45511960983276367,16.94634246826172,64.22447204589844,12953.88426319911,1088.369873046875,617.38232421875,56.72541260719299,-0.039065711200237274,-0.022160185500979424,28.740502929687523
297.9,1887,-23.988788604736328,0.4536713659763336,16.94612693786621,64.17864227294922,12946.821374037534,1087.5794677734375,615.0821533203125,56.55515193939209,-0.03900095075368881,-0.022057045251131058,28.739953613281273
298,1887,-24.055267333984375,0.45318689942359924,16.947126388549805,64.06932830810547,12947.62220005734,1085.791015625,614.46337890625,56.59130811691284,-0.03914841637015343,-0.02215460129082203,28.739709472656273
298.1,1887,-24.10010528564453,0.4534349739551544,16.945674896240234,64.06371307373047,12941.55014367136,1085.6029052734375,614.5114135742188,56.605541706085205,-0.039218321442604065,-0.02219974435865879,28.739251708984398
298.2,1887,-24.19610023498535,0.4531005024909973,16.945390701293945,64.08123016357422,12934.93604347285,1085.8814697265625,613.7442626953125,56.52037262916565,-0.03942374885082245,-0.022282449528574944,28.739495849609398
298.3,1887,-24.182659149169922,0.4549306631088257,16.94434928894043,64.18338012695312,12927.818367087211,1087.545654296875,615.8842163085938,56.63065314292908,-0.039264943450689316,-0.022235995158553123,28.739312744140648
298.4,1887,-24.225900650024414,0.45302313566207886,16.94548225402832,64.17564392089844,12928.149421802822,1087.4871826171875,613.3175048828125,56.39767646789551,-0.03949977084994316,-0.022276951000094414,28.738946533203148
298.5,1887,-24.20350456237793,0.4537433087825775,16.946224212646484,64.1368637084961,12933.475439393058,1086.877685546875,614.5455932617188,56.54229521751404,-0.0393843948841095,-0.022268839180469513,28.739282226562523
298.6,1887,-24.28090476989746,0.45240911841392517,16.946117401123047,64.10517120361328,12933.117573908225,1086.333740234375,612.7216186523438,56.40270113945007,-0.03962795436382294,-0.022351238876581192,28.739495849609398
298.7,1887,-24.414451599121094,0.454387903213501,16.9439697265625,64.24058532714844,12920.726335785177,1088.490478515625,614.8119506835938,56.482988595962524,-0.03971043601632118,-0.02242964133620262,28.739953613281273
298.8,1887,-24.452150344848633,0.4552037715911865,16.94239616394043,64.45628356933594,12905.57358843226,1092.0439453125,615.1935424804688,56.33414387702942,-0.03974708542227745,-0.02239117957651615,28.739526367187523
298.9,1887,-24.56427764892578,0.4591616094112396,16.94133949279785,64.75269317626953,12891.732237399985,1096.997314453125,619.8768920898438,56.5066933631897,-0.039627671241760254,-0.022392285987734795,28.739617919921898
299,1887,-24.5846004486084,0.45893827080726624,16.9419002532959,64.98635864257812,12889.841495327024,1100.992431640625,619.4845581054688,56.26601576805115,-0.039685577154159546,-0.02232949063181877,28.739373779296898
299.1,1887,-24.61103057861328,0.4608798325061798,16.943021774291992,65.15895080566406,12895.313223619554,1103.989501953125,622.369384765625,56.374573707580566,-0.03954409062862396,-0.022292811423540115,28.739221191406273
299.2,1887,-24.507524490356445,0.4595923125743866,16.944656372070312,65.1878433227539,12912.005841674309,1104.5855712890625,621.43408203125,56.25947713851929,-0.03943704441189766,-0.02218707650899887,28.738916015625023
299.3,1887,-24.488269805908203,0.4591311812400818,16.946022033691406,65.10322570800781,12926.468503141163,1103.24072265625,621.5059814453125,56.3345730304718,-0.03940150514245033,-0.02219667099416256,28.739221191406273
299.4,1887,-24.27366828918457,0.4585137963294983,16.946569442749023,65.03214263916016,12936.760341465564,1102.07177734375,621.1644287109375,56.363338232040405,-0.03907768800854683,-0.022025488317012787,28.738977050781273
299.5,1887,-24.28361701965332,0.4561796486377716,16.94742774963379,64.88973236083984,12947.350595308264,1099.714111328125,618.5081787109375,56.24263286590576,-0.039261594414711,-0.022081755101680756,28.738793945312523
299.6,1887,-24.17731285095215,0.45642945170402527,16.94835662841797,64.69525146484375,12958.86174078946,1096.4781494140625,619.3970336914062,56.4896821975708,-0.03903362527489662,-0.02204997092485428,28.738580322265648
299.7,1887,-24.01936149597168,0.45457881689071655,16.94919776916504,64.44306182861328,12966.826870619636,1092.2581787109375,617.2648315429688,56.51271939277649,-0.0389125719666481,-0.02199055254459381,28.738427734375023
299.8,1887,-24.026859283447266,0.4530360698699951,16.94906234741211,64.24128723144531,12970.250489280726,1088.82958984375,615.3323974609375,56.51319622993469,-0.039046961814165115,-0.022066684439778328,28.737634277343773
299.9,1887,-23.969629287719727,0.4534311294555664,16.947664260864258,64.14102172851562,12960.952980788777,1087.04052734375,615.427490234375,56.61495327949524,-0.0389479361474514,-0.02205035462975502,28.737664794921898
300,1887,-24.090124130249023,0.45152273774147034,16.947263717651367,64.06436157226562,12952.184693567557,1085.715576171875,612.4226684570312,56.4072847366333,-0.03933577984571457,-0.02218824438750744,28.737084960937523
300.1,1887,-24.146596908569336,0.45221641659736633,16.946598052978516,64.05448150634766,12946.394733101219,1085.5054931640625,613.08935546875,56.47961497306824,-0.0393851175904274,-0.022244563326239586,28.736260986328148
300.2,1887,-24.07798194885254,0.4519973397254944,16.946813583374023,64.02626037597656,12942.979274239457,1085.0411376953125,612.6306762695312,56.46151900291443,-0.039302606135606766,-0.022190848365426064,28.735284423828148
300.3,1887,-24.165618896484375,0.45215311646461487,16.947189331054688,63.94799041748047,12944.618228218855,1083.7386474609375,612.91943359375,56.55601620674133,-0.03942707180976868,-0.022298380732536316,28.734124755859398
300.4,1887,-24.167722702026367,0.4527798891067505,16.945636749267578,63.99249267578125,12933.90441170061,1084.3935546875,613.2610473632812,56.553369760513306,-0.03940853849053383,-0.022286856546998024,28.734155273437523
300.5,1887,-24.19578742980957,0.45271623134613037,16.944873809814453,64.08506774902344,12923.523981269214,1085.913330078125,612.6827392578125,56.420958042144775,-0.03949154540896416,-0.022281507030129433,28.734002685546898
300.6,1887,-24.135852813720703,0.45434245467185974,16.944847106933594,64.18515014648438,12917.750340401532,1087.6075439453125,614.60888671875,56.5101683139801,-0.03927026316523552,-0.022191692143678665,28.734002685546898
300.7,1887,-24.307880401611328,0.45535808801651,16.943883895874023,64.34535217285156,12911.132743146165,1090.2601318359375,615.6671752929688,56.46975040435791,-0.039482176303863525,-0.02229548618197441,28.733880615234398
300.8,1887,-24.36086654663086,0.45765599608421326,16.94213104248047,64.60169982910156,12896.624619940196,1094.490478515625,618.0787963867188,56.47183060646057,-0.039413854479789734,-0.022257724776864052,28.732812500000023
300.9,1887,-24.450836181640625,0.4592892527580261,16.942047119140625,64.88153839111328,12885.755767234712,1099.22607421875,619.7617797851562,56.381648778915405,-0.03945199027657509,-0.022243682295084,28.732354736328148
301,1887,-24.320497512817383,0.4604555368423462,16.94328498840332,65.06937408447266,12891.43265619607,1102.4888916015625,621.6093139648438,56.38235807418823,-0.03912505507469177,-0.02205962873995304,28.731164550781273
301.1,1887,-24.481792449951172,0.4602386951446533,16.943307876586914,65.21736907958984,12895.504396060962,1104.9979248046875,621.5128173828125,56.245607137680054,-0.039390649646520615,-0.022155508399009705,28.729241943359398
301.2,1887,-24.476171493530273,0.462295264005661,16.942670822143555,65.41411590576172,12895.225797198178,1108.289794921875,624.2765502929688,56.32791519165039,-0.03920725733041763,-0.022084631025791168,28.728906250000023
301.3,1887,-24.568952560424805,0.4617513120174408,16.943063735961914,65.55241394042969,12898.903535324069,1110.65869140625,623.7198486328125,56.15764856338501,-0.03939100727438927,-0.022121064364910126,28.728356933593773
301.4,1887,-24.569908142089844,0.46297091245651245,16.943931579589844,65.63455200195312,12907.878148899736,1112.1072998046875,625.8023071289062,56.27175569534302,-0.03926145285367966,-0.02209310792386532,28.727319335937523
301.5,1887,-24.744096755981445,0.46190688014030457,16.943689346313477,65.73796844482422,12907.551756926598,1113.84375,624.3482666015625,56.053489446640015,-0.039631880819797516,-0.02221505343914032,28.725579833984398
301.6,1887,-24.72935676574707,0.46383729577064514,16.9434871673584,65.86944580078125,12907.24751298021,1116.05810546875,626.9428100585938,56.17474317550659,-0.03944435715675354,-0.022157767787575722,28.723809814453148
301.7,1887,-24.839977264404297,0.46338027715682983,16.94286346435547,66.04647827148438,12902.3679529818,1119.0164794921875,626.0883178710938,55.949872732162476,-0.03967487812042236,-0.022198043763637543,28.722955322265648
301.8,1887,-24.907194137573242,0.4660536050796509,16.94261932373047,66.23455047607422,12900.549483417177,1122.186767578125,629.611572265625,56.10577464103699,-0.03955962136387825,-0.022195231169462204,28.721795654296898
301.9,1887,-25.030094146728516,0.46484148502349854,16.942346572875977,66.40959167480469,12898.749664822446,1125.13427734375,627.886474609375,55.80546855926514,-0.03986404463648796,-0.022246316075325012,28.720391845703148
302,1887,-24.95366668701172,0.46728751063346863,16.942596435546875,66.56913757324219,12898.828931444494,1127.85400390625,631.1943359375,55.96418380737305,-0.03953404724597931,-0.02212490886449814,28.719293212890648
302.1,1887,-24.998571395874023,0.4660492241382599,16.942764282226562,66.71684265136719,12901.646393584042,1130.3677978515625,629.6591796875,55.70392608642578,-0.03970174863934517,-0.02211543172597885,28.719262695312523
302.2,1887,-24.909297943115234,0.46842828392982483,16.94307518005371,66.81766510009766,12907.403714853068,1132.0966796875,633.1558227539062,55.92771768569946,-0.03934149444103241,-0.022002799436450005,28.719049072265648
302.3,1887,-24.888778686523438,0.46774086356163025,16.942739486694336,66.94532775878906,12907.682313715854,1134.2373046875,632.2403564453125,55.74145317077637,-0.03936601057648659,-0.021943185478448868,28.718560791015648
302.4,1887,-24.953184127807617,0.46992257237434387,16.942564010620117,67.07931518554688,12908.452831909583,1136.49560546875,635.2272338867188,55.89350461959839,-0.03928229585289955,-0.021956251934170723,28.718194580078148
302.5,1887,-24.974931716918945,0.46875590085983276,16.942289352416992,67.19068908691406,12908.806034651941,1138.3641357421875,633.6675415039062,55.66474795341492,-0.03941330686211586,-0.021939318627119064,28.716790771484398
302.6,1887,-25.008943557739258,0.47040465474128723,16.943248748779297,67.2553482055664,12911.097772577616,1139.5240478515625,636.0092163085938,55.81358075141907,-0.039321668446063995,-0.021946832537651062,28.715661621093773
302.7,1887,-24.943777084350586,0.4686662256717682,16.943954467773438,67.26509094238281,12918.715528093524,1139.7366943359375,634.0326538085938,55.62974810600281,-0.03934147208929062,-0.02188556268811226,28.714318847656273
302.8,1887,-24.927120208740234,0.4682714343070984,16.94586753845215,67.1672134399414,12934.416147687065,1138.2066650390625,634.2684326171875,55.72524070739746,-0.0393005833029747,-0.021900346502661705,28.714257812500023
302.9,1887,-24.78389549255371,0.4672357141971588,16.947551727294922,66.97420501708984,12950.405857313957,1135.048828125,633.64794921875,55.82561492919922,-0.039113037288188934,-0.021835092455148697,28.714349365234398
303,1887,-24.808198928833008,0.464098185300827,16.948589324951172,66.7016830444336,12967.605548612693,1130.4993896484375,630.2288208007812,55.747824907302856,-0.039363794028759,-0.021944459527730942,28.713861083984398
303.1,1887,-24.7299747467041,0.4631322920322418,16.94938850402832,66.41531372070312,12977.63277630173,1125.698974609375,629.4035034179688,55.912238359451294,-0.039291128516197205,-0.021968550980091095,28.712792968750023
303.2,1887,-24.541173934936523,0.4617338180541992,16.95063591003418,66.05133819580078,12992.167710276923,1119.6121826171875,628.2057495117188,56.10923171043396,-0.03906550258398056,-0.021919352933764458,28.712030029296898
303.3,1887,-24.544178009033203,0.4583885073661804,16.951370239257812,65.62682342529297,13001.126004253932,1112.464599609375,624.0843505859375,56.09925985336304,-0.03932829946279526,-0.022062884643673897,28.710992431640648
303.4,1887,-24.513460159301758,0.45821189880371094,16.950469970703125,65.32450866699219,12994.417483520336,1107.2811279296875,623.5220336914062,56.31108283996582,-0.03931450471282005,-0.022138424217700958,28.709741210937523
303.5,1887,-24.444740295410156,0.45735636353492737,16.949283599853516,65.11446380615234,12983.246718239698,1103.6435546875,621.8228149414062,56.3427209854126,-0.039311423897743225,-0.02214912697672844,28.709466552734398
303.6,1887,-24.4610652923584,0.456322580575943,16.94764518737793,65.02229309082031,12967.363086004078,1101.9747314453125,619.6582641601562,56.23162388801575,-0.03947509080171585,-0.022197483107447624,28.709436035156273
303.7,1887,-24.362144470214844,0.4575352370738983,16.947368621826172,64.94898986816406,12956.4755823287,1100.7144775390625,620.7833251953125,56.398218870162964,-0.03924419730901718,-0.022133028134703636,28.709466552734398
303.8,1887,-24.253625869750977,0.45625707507133484,16.947385787963867,64.87379455566406,12953.941381794408,1099.4412841796875,618.9280395507812,56.29478096961975,-0.0391865037381649,-0.022059956565499306,28.709344482421898
303.9,1887,-24.33466911315918,0.4575444757938385,16.94683074951172,64.86094665527344,12943.302169155739,1099.1875,620.1646728515625,56.42028450965881,-0.03923904523253441,-0.02213877998292446,28.709344482421898
304,1887,-24.292329788208008,0.45717179775238037,16.94577980041504,64.93692016601562,12932.933395580525,1100.40673828125,619.1631469726562,56.266748905181885,-0.039234135299921036,-0.022075772285461426,28.709069824218773
304.1,1887,-24.367891311645508,0.4575481712818146,16.9462947845459,64.92449951171875,12929.684629762187,1100.229736328125,619.5172119140625,56.30798935890198,-0.03933367878198624,-0.022148003801703453,28.707879638671898
304.2,1887,-24.353050231933594,0.4599374234676361,16.944013595581055,65.08851623535156,12916.75601056908,1102.8607177734375,622.1295166015625,56.41052722930908,-0.03914466127753258,-0.022081710398197174,28.706658935546898
304.3,1887,-24.546371459960938,0.4614276885986328,16.94215965270996,65.34078216552734,12897.648091913106,1107.013916015625,623.2220458984375,56.29757642745972,-0.039386238902807236,-0.022173497825860977,28.705133056640648
304.4,1887,-24.587146759033203,0.4638447165489197,16.940284729003906,65.74790954589844,12878.092549979687,1113.788330078125,625.5366821289062,56.16297721862793,-0.039305683225393295,-0.022075241431593895,28.704614257812523
304.5,1887,-24.782079696655273,0.4663160443305969,16.94132423400879,66.05259704589844,12874.323888375564,1119.0184326171875,628.6854248046875,56.18186593055725,-0.039418887346982956,-0.02214626595377922,28.704736328125023
304.6,1887,-24.786806106567383,0.4669715166091919,16.94076156616211,66.36717987060547,12872.598673660408,1124.310546875,629.4848022460938,55.98851442337036,-0.039376337081193924,-0.022046227008104324,28.704980468750023
304.7,1887,-24.924636840820312,0.46932387351989746,16.94194984436035,66.59122467041016,12881.567458807984,1128.1851806640625,633.0966186523438,56.11637234687805,-0.039369404315948486,-0.022092681378126144,28.705346679687523
304.8,1887,-24.874727249145508,0.4675448536872864,16.94255828857422,66.73944091796875,12892.364039005131,1130.73681640625,631.2254028320312,55.82424998283386,-0.039407044649124146,-0.021998688578605652,28.705834960937523
304.9,1887,-24.87386131286621,0.4672953188419342,16.945432662963867,66.70414733886719,12914.204324750515,1130.3306884765625,631.957275390625,55.909061431884766,-0.03936003893613815,-0.022005828097462654,28.706781005859398
305,1887,-24.69521141052246,0.4645616412162781,16.948392868041992,66.46930694580078,12946.158098920694,1126.5479736328125,629.8148193359375,55.906617641448975,-0.03921027481555939,-0.02192113734781742,28.708398437500023
305.1,1887,-24.71861457824707,0.46086010336875916,16.949743270874023,66.15697479248047,12965.633208546447,1121.34375,625.7364501953125,55.802375078201294,-0.03950323536992073,-0.0220437441021204,28.709497070312523
305.2,1887,-24.687822341918945,0.4609142541885376,16.948623657226562,65.94027709960938,12967.951757241342,1117.596923828125,625.921875,56.00605010986328,-0.039442338049411774,-0.022090094164013863,28.709497070312523
305.3,1887,-24.61579132080078,0.46202677488327026,16.94622802734375,65.93439483642578,12952.381694437057,1117.3392333984375,626.6793823242188,56.08675479888916,-0.039279721677303314,-0.022030722349882126,28.709313964843773
305.4,1887,-24.636932373046875,0.46268945932388306,16.946470260620117,65.91650390625,12943.787094372972,1117.0521240234375,627.1618041992188,56.144362688064575,-0.03928321599960327,-0.022055312991142273,28.709466552734398
305.5,1887,-24.48161506652832,0.46212223172187805,16.947725296020508,65.80593872070312,12951.289447012665,1115.260986328125,626.7559814453125,56.19814395904541,-0.039060838520526886,-0.02195146679878235,28.709436035156273
305.6,1887,-24.500301361083984,0.45979437232017517,16.94921112060547,65.56916809082031,12961.757303865437,1111.345703125,624.1028442382812,56.15739822387695,-0.039256833493709564,-0.022045617923140526,28.709466552734398
305.7,1887,-24.44280433654785,0.4599303901195526,16.94949722290039,65.36202239990234,12968.522943194333,1107.8533935546875,624.6133422851562,56.38050436973572,-0.039132699370384216,-0.02206321246922016,28.709497070312523
305.8,1887,-24.391666412353516,0.45839551091194153,16.948339462280273,65.20740509033203,12968.210539448617,1105.1572265625,622.5138549804688,56.32808208465576,-0.03918252885341644,-0.022070765495300293,28.710015869140648
305.9,1887,-24.475770950317383,0.45858654379844666,16.948068618774414,65.0958480834961,12958.354667545478,1103.2489013671875,622.2999877929688,56.40612840652466,-0.03933114558458328,-0.022185176610946655,28.710473632812523
306,1887,-24.43172264099121,0.4588247835636139,16.94744873046875,65.03543090820312,12951.983029955583,1102.1845703125,622.317138671875,56.46215081214905,-0.039259281009435654,-0.02216663397848606,28.711450195312523
306.1,1887,-24.354358673095703,0.4563632905483246,16.949371337890625,64.85286712646484,12959.884047076752,1099.21533203125,619.3561401367188,56.345295906066895,-0.039322059601545334,-0.022156130522489548,28.713189697265648
306.2,1887,-24.258316040039062,0.4568198621273041,16.949615478515625,64.65540313720703,12963.679519450096,1095.88427734375,620.1573486328125,56.589674949645996,-0.03911639004945755,-0.022135838866233826,28.714868164062523
306.3,1887,-24.24214744567871,0.45506057143211365,16.948823928833008,64.5174789428711,12961.286366875625,1093.495361328125,617.6549682617188,56.48446083068848,-0.039248690009117126,-0.022169409319758415,28.715753173828148
306.4,1887,-24.34847068786621,0.4537670910358429,16.94834327697754,64.42811584472656,12953.617321192507,1091.9498291015625,615.534912109375,56.37025237083435,-0.039556603878736496,-0.022298159077763557,28.716607666015648
306.5,1887,-24.278051376342773,0.45518556237220764,16.94721031188965,64.4379653930664,12946.404058586166,1092.043701171875,617.115234375,56.51012063026428,-0.03934119641780853,-0.022231757640838623,28.718255615234398
306.6,1887,-24.269001007080078,0.45364636182785034,16.94830894470215,64.33787536621094,12946.676829020858,1090.418212890625,615.0413818359375,56.4041793346405,-0.03945913165807724,-0.022256599739193916,28.719476318359398
306.7,1887,-24.320465087890625,0.4557337760925293,16.94698715209961,64.34353637695312,12938.975144140428,1090.4290771484375,617.50390625,56.62944316864014,-0.0393851175904274,-0.022303573787212372,28.719323730468773
306.8,1887,-24.376920700073242,0.45484602451324463,16.945789337158203,64.43769836425781,12926.480159997347,1091.9476318359375,615.7058715820312,56.38602375984192,-0.03959182649850845,-0.022324256598949432,28.719750976562523
306.9,1887,-24.393173217773438,0.45788106322288513,16.944637298583984,64.63240814208984,12912.42898555377,1095.1727294921875,619.1405639648438,56.53359889984131,-0.039398442953825,-0.022273357957601547,28.719934082031273
307,1887,-24.45138931274414,0.45807668566703796,16.944454193115234,64.80134582519531,12904.885833917435,1098.0234375,619.043212890625,56.37795925140381,-0.03949867933988571,-0.022268550470471382,28.720330810546898
307.1,1887,-24.55784034729004,0.4607235789299011,16.943405151367188,65.02799987792969,12897.107213786192,1101.7957763671875,622.2449340820312,56.475526094436646,-0.03946651890873909,-0.02228892222046852,28.720269775390648
307.2,1887,-24.672046661376953,0.4608052968978882,16.94281578063965,65.27935028076172,12889.167729039618,1106.0159912109375,621.97216796875,56.23536705970764,-0.03966744616627693,-0.022307133302092552,28.720239257812523
307.3,1887,-24.78081512451172,0.4635169804096222,16.9423828125,65.56702423095703,12884.11098482722,1110.861572265625,625.3868408203125,56.297457218170166,-0.03962478041648865,-0.02230774238705635,28.720391845703148
307.4,1887,-24.70458984375,0.46338191628456116,16.942890167236328,65.80272674560547,12886.091484692795,1114.888427734375,625.3007202148438,56.08639717102051,-0.039508335292339325,-0.022158801555633545,28.720056152343773
307.5,1887,-24.77128791809082,0.46586570143699646,16.94301986694336,65.9998779296875,12889.895116865468,1118.2371826171875,628.8379516601562,56.234753131866455,-0.03939216583967209,-0.022152086719870567,28.719842529296898
307.6,1887,-24.963550567626953,0.4654824733734131,16.94247817993164,66.21611785888672,12887.6418465652,1121.8651123046875,628.2108154296875,55.99700212478638,-0.03973753750324249,-0.022251827642321587,28.719354248046898
307.7,1887,-25.019397735595703,0.4682476222515106,16.942251205444336,66.45315551757812,12888.347086364302,1125.8660888671875,631.9772338867188,56.132543087005615,-0.03958908095955849,-0.022222356870770454,28.719323730468773
307.8,1887,-24.9578857421875,0.46678856015205383,16.94454002380371,66.5245590209961,12902.956624219067,1127.22802734375,630.7221069335938,55.95337152481079,-0.03957033529877663,-0.02214093692600727,28.719537353515648
307.9,1887,-24.993627548217773,0.4678376615047455,16.944808959960938,66.55171203613281,12914.615811773792,1127.7060546875,632.7108764648438,56.10600709915161,-0.039502449333667755,-0.02216324768960476,28.719781494140648
308,1887,-24.88358497619629,0.4658913314342499,16.945709228515625,66.54744720458984,12922.627569028704,1127.6937255859375,630.469482421875,55.90786933898926,-0.03946834057569504,-0.0220659077167511,28.721337890625023
308.1,1887,-24.710105895996094,0.46446189284324646,16.948427200317383,66.3634262084961,12944.158948085225,1124.7557373046875,629.5823364257812,55.97503185272217,-0.03924841061234474,-0.021969309076666832,28.723535156250023
308.2,1887,-24.513566970825195,0.46294793486595154,16.950092315673828,66.08740234375,12965.986411288806,1120.1876220703125,628.58837890625,56.11456036567688,-0.03899780660867691,-0.021883448585867882,28.724786376953148
308.3,1887,-24.397470474243164,0.4589347839355469,16.95095443725586,65.74267578125,12980.740494160249,1114.401123046875,623.848388671875,55.98059892654419,-0.03910801187157631,-0.02189289964735508,28.726556396484398
308.4,1887,-24.483659744262695,0.4587595462799072,16.95040512084961,65.46690368652344,12982.908669410377,1109.6905517578125,623.71435546875,56.206148862838745,-0.039254605770111084,-0.02206350304186344,28.729516601562523
308.5,1887,-24.454347610473633,0.4586597681045532,16.948801040649414,65.3263931274414,12970.868302658451,1107.2039794921875,623.0003662109375,56.26789331436157,-0.039252541959285736,-0.022086577489972115,28.731195068359398
308.6,1887,-24.480653762817383,0.45782598853111267,16.948225021362305,65.24820709228516,12956.705222395514,1105.84130859375,621.1888427734375,56.1734139919281,-0.03940935805439949,-0.022137584164738655,28.733666992187523
308.7,1887,-24.43515968322754,0.4592742919921875,16.94819450378418,65.15663146972656,12953.413326209296,1104.2872314453125,622.99560546875,56.41608238220215,-0.03922204300761223,-0.022127538919448853,28.734857177734398
308.8,1887,-24.40070152282715,0.4568389356136322,16.948806762695312,65.03612518310547,12955.229464402684,1102.28466796875,619.7789916992188,56.226760149002075,-0.03937000408768654,-0.022136477753520012,28.735833740234398
308.9,1887,-24.51679801940918,0.4573040306568146,16.94696044921875,65.02693176269531,12944.207906881196,1102.0087890625,619.8821411132812,56.25019669532776,-0.03955074027180672,-0.022247370332479477,28.738122558593773
309,1884,-24.415298461914062,0.4581741392612457,16.94565773010254,65.11529541015625,12930.60785277192,1103.4215087890625,620.4090576171875,56.225937604904175,-0.03935354948043823,-0.022126901894807816,28.739984130859398
309.1,1884,-24.451013565063477,0.45711007714271545,16.949077606201172,64.9828872680664,12920.220428226814,1101.4000244140625,618.4710083007812,56.1531662940979,-0.039534617215394974,-0.02219993993639946,28.741418457031273
309.2,1884,-24.30733299255371,0.4562503397464752,16.95075798034668,64.71658325195312,12917.035775117483,1096.9951171875,617.1556396484375,56.25873804092407,-0.039386067539453506,-0.022158104926347733,28.743707275390648
309.3,1884,-24.417787551879883,0.45439738035202026,16.950475692749023,64.47529602050781,12916.89123010081,1092.886962890625,614.6422729492188,56.24024271965027,-0.039726827293634415,-0.022342463955283165,28.745446777343773
309.4,1884,-24.392011642456055,0.4549749195575714,16.949235916137695,64.36579895019531,12904.489500807196,1090.951171875,614.8326416015625,56.35748505592346,-0.0396726056933403,-0.02235848270356655,28.748437500000023
309.5,1884,-24.517724990844727,0.4548438489437103,16.947843551635742,64.3637466430664,12887.498467234143,1090.82666015625,613.84619140625,56.273484230041504,-0.039941154420375824,-0.022476278245449066,28.750146484375023
309.6,1884,-24.4460391998291,0.4551176428794861,16.947011947631836,64.40937042236328,12874.984832121168,1091.54638671875,613.6193237304688,56.215596199035645,-0.03983909636735916,-0.0223957858979702,28.753015136718773
309.7,1884,-24.44401741027832,0.4551399052143097,16.947099685668945,64.446533203125,12872.31541205515,1092.1817626953125,613.5220947265625,56.173986196517944,-0.039842113852500916,-0.022380905225872993,28.755090332031273
309.8,1884,-24.345901489257812,0.45449158549308777,16.94801902770996,64.41820526123047,12878.114698006435,1091.760986328125,612.9241943359375,56.140875816345215,-0.03972090408205986,-0.022299662232398987,28.757165527343773
309.9,1884,-24.320070266723633,0.4538862109184265,16.950170516967773,64.2601547241211,12892.765034857843,1089.2205810546875,612.8041381835938,56.260788440704346,-0.03968653082847595,-0.022327957674860954,28.759027099609398
310,1887,-24.17841148376465,0.45216137170791626,16.951311111450195,64.00843048095703,12904.585087027901,1085.02685546875,611.0350341796875,56.3152015209198,-0.03956959769129753,-0.022283699363470078,28.761590576171898
310.1,1887,-24.225162506103516,0.45219987630844116,16.94799041748047,63.97789764404297,12911.578035052375,1084.2967529296875,611.418212890625,56.388455629348755,-0.0396212637424469,-0.02234181948006153,28.764001464843773
310.2,1887,-24.28839683532715,0.45352810621261597,16.945571899414062,64.16023254394531,12910.985866758254,1087.2318115234375,613.1859741210938,56.39882683753967,-0.03961016237735748,-0.02233966626226902,28.766381835937523
310.3,1887,-24.347084045410156,0.4543812572956085,16.944658279418945,64.36417388916016,12904.47201552292,1090.62890625,614.029541015625,56.30050301551819,-0.03965132310986519,-0.022323893383145332,28.769311523437523
310.4,1887,-24.40519142150879,0.4554649889469147,16.94499397277832,64.53871154785156,12901.382948634297,1093.6080322265625,615.3467407226562,56.267571449279785,-0.03966087847948074,-0.022316213697195053,28.771234130859398
310.5,1887,-24.550058364868164,0.4552920460700989,16.945598602294922,64.67122650146484,12903.36461418549,1095.8927001953125,615.20751953125,56.13757371902466,-0.039905328303575516,-0.022401882335543633,28.773431396484398
310.6,1887,-24.57402229309082,0.4573633074760437,16.9444637298584,64.86026763916016,12899.360484086461,1099.0224609375,617.8145141601562,56.214916706085205,-0.039775729179382324,-0.02235989086329937,28.774987792968773
310.7,1887,-24.6597900390625,0.4575234651565552,16.943016052246094,65.1407699584961,12889.997697199882,1103.68115234375,617.582275390625,55.95659017562866,-0.03992956131696701,-0.022343220189213753,28.776910400390648
310.8,1887,-24.668209075927734,0.45931556820869446,16.94281578063965,65.40201568603516,12884.787082485864,1108.0943603515625,619.750732421875,55.92941641807556,-0.039803437888622284,-0.022261831909418106,28.778192138671898
310.9,1887,-24.810440063476562,0.4608237147331238,16.942989349365234,65.64387512207031,12883.725142887548,1112.2034912109375,621.734375,55.90113401412964,-0.039905209094285965,-0.022307464852929115,28.778436279296898
