Time (s),MGM - ESC throttle (μs),MGM - force Fz (thrust) (N),MGM - torque MZ (torque) (N⋅m),MGM - voltage (V),MGM - current (A),MGM - rotation speed (rpm),MGM - electrical power (W),MGM - mechanical power (W),MGM - motor & ESC efficiency (%),MGM - propeller efficiency (N/W),MGM - powertrain efficiency (N/W)
77.1,1300,3.299854040145874,0.061647042632102966,16.975086212158203,4.729834079742432,4826.736954612778,80.28934478759766,31.159788131713867,38.80937099456787,0.10590104013681412,0.04109953
77.2,1300,3.302882194519043,0.062051143,16.975101470947266,4.727414608001709,4827.712633475337,80.24834442138672,31.37038230895996,39.091625809669495,0.10528664290904999,0.041158259
77.3,1300,3.3109960556030273,0.062129069,16.975173950195312,4.7168707847595215,4828.681901066993,80.06970215,31.41608428955078,39.23591971,0.10539174824953079,0.041351423
77.4,1300,3.3169631958007812,0.062252890318632126,16.975391387939453,4.710260868,4829.956869712063,79.95851898,31.48700714111328,39.37917649745941,0.10534387081861496,0.041483547538518906
77.5,1300,3.328909158706665,0.062250342,16.975263595581055,4.712801456451416,4832.234327988912,80.00104522705078,31.500564575195312,39.37519192695618,0.1056777611374855,0.041610818
77.6,1300,3.3400487899780273,0.061897431,16.975366592407227,4.7074103355407715,4833.828985914813,79.91001892089844,31.332317352294922,39.20949995517731,0.10660075396299362,0.041797623
77.7,1300,3.338222026824951,0.061670277,16.975242614746094,4.719394207000732,4832.498355781468,80.11286163330078,31.20874023,38.955965638160706,0.10696433484554291,0.041668989
77.8,1300,3.3273112773895264,0.061404198,16.97523307800293,4.720450401306152,4832.971915563922,80.13074493408203,31.077133178710938,38.783031702041626,0.10706622153520584,0.041523527
77.9,1300,3.3261795043945312,0.060519099,16.975351333618164,4.713862895965576,4833.469371901552,80.01947784423828,30.63232994,38.281092047691345,0.1085839495062828,0.041567124
78,1300,3.318969249725342,0.059805524,16.975370407104492,4.714322566986084,4833.398847921642,80.02737426757812,30.270706176757812,37.82544136047363,0.10964294523000717,0.041472927
78.1,1300,3.3107526302337646,0.059800308,16.975263595581055,4.714235305786133,4832.294652219662,80.02539063,30.261152267456055,37.814438343048096,0.10940603911876678,0.041371278
78.2,1300,3.304600238800049,0.060086019,16.975269317626953,4.708935737609863,4833.720577152307,79.93545532226562,30.414703369140625,38.04908096790314,0.10865139961242676,0.041340858
78.3,1300,3.3048946857452393,0.060017489,16.97530746459961,4.695193290710449,4835.600828054703,79.70234680175781,30.39183235168457,38.13166320323944,0.108742855,0.041465461
78.4,1300,3.293628692626953,0.059698705,16.97526741027832,4.687318325042725,4837.602018840003,79.56848145,30.242916107177734,38.008663058280945,0.10890579223632812,0.041393634
78.5,1300,3.276123523712158,0.059557132,16.975303649902344,4.666054725646973,4839.0124984382055,79.20769500732422,30.17999267578125,38.102349638938904,0.10855282098054886,0.041361175
78.6,1300,3.2559561729431152,0.060252253,16.975204467773438,4.672104358673096,4840.592002451069,79.30992889404297,30.542205810546875,38.50994110107422,0.10660514235496521,0.041053578
78.7,1300,3.2453227043151855,0.060523416846990585,16.975257873535156,4.673635005950928,4841.210981514411,79.33615875,30.683582305908203,38.67540657520294,0.1057673990726471,0.040905971080064774
78.8,1300,3.245725393295288,0.060985125601291656,16.975223541259766,4.664092540740967,4840.283095762205,79.17401123046875,30.91172981262207,39.042770862579346,0.10499980300664902,0.040994830429553986
78.9,1300,3.2572522163391113,0.061404295,16.975175857543945,4.672492027282715,4840.814065561363,79.31637573242188,31.127609252929688,39.24487233161926,0.10464189946651459,0.04106658
79,1300,3.2748801708221436,0.061204396188259125,16.975173950195312,4.680815696716309,4840.741793053026,79.45766449,31.02581214904785,39.04697299003601,0.10555341094732285,0.041215412
