Time (s),Take sample,Powertrain 1 ESC throttle - target (?s)
538.3,x,0
538.4,x,0
538.5,x,0
538.6,x,0
538.7,x,0
538.8,x,0
538.9,x,0
539,x,0
539.1,x,0
539.2,x,0
539.3,x,0
539.4,x,0
539.5,x,0
539.6,x,0
539.7,x,0
539.8,x,0
539.9,x,0
540,x,0
540.1,x,0
540.2,x,0
540.3,x,0
540.4,x,0
540.5,x,0
540.6,x,0
540.7,x,2000
540.8,x,2000
540.9,x,2000
541,x,2000
541.1,x,2000
541.2,x,2000
541.3,x,2000
541.4,x,2000
541.5,x,2000
541.6,x,2000
541.7,x,2000
541.8,x,2000
541.9,x,2000
542,x,2000
542.1,x,2000
542.2,x,2000
542.3,x,2000
542.4,x,2000
542.5,x,2000
542.6,x,2000
542.7,x,2000
542.8,x,2000
542.9,x,2000
543,x,2000
543.1,x,2000
543.2,x,2000
543.3,x,2000
543.4,x,2000
543.5,x,2000
543.6,x,2000
543.7,x,2000
543.8,x,2000
543.9,x,2000
544,x,2000
544.1,x,2000
544.2,x,2000
544.3,x,2000
544.4,x,2000
544.5,x,2000
544.6,x,2000
544.7,x,2000
544.8,x,2000
544.9,x,2000
545,x,2000
545.1,x,0
545.2,x,0
545.3,x,0
545.4,x,0
545.5,x,0
545.6,x,0
545.7,x,0
545.8,x,0
545.9,x,0
546,x,0
546.1,x,0
546.2,x,0
546.3,x,0
546.4,x,0
546.5,x,0
546.6,x,0
546.7,x,0
546.8,x,0
546.9,x,0
547,x,0
547.1,x,0
547.2,x,0
547.3,x,0
547.4,x,39.22
547.5,x,78.44
547.6,x,156.86
547.7,x,274.5
547.8,x,313.72
547.9,x,372.54
548,x,411.76
548.1,x,470.58
548.2,x,568.62
548.3,x,627.46
548.4,x,686.28
548.5,x,745.1
548.6,x,784.32
548.7,x,823.52
548.8,x,862.74
548.9,x,921.56
549,x,960.78
549.1,x,1019.6
549.2,x,1078.44
549.3,x,1137.26
549.4,x,1176.48
549.5,x,1215.68
549.6,x,1254.9
549.7,x,1294.12
549.8,x,1333.34
549.9,x,1372.54
550,x,1392.16
550.1,x,1431.38
550.2,x,1450.98
550.3,x,1490.2
550.4,x,1509.8
550.5,x,1549.02
550.6,x,1568.62
550.7,x,1588.24
550.8,x,1588.24
550.9,x,1588.24
551,x,1607.84
551.1,x,1607.84
551.2,x,1627.46
551.3,x,1627.46
551.4,x,1627.46
551.5,x,1627.46
551.6,x,1627.46
551.7,x,1627.46
551.8,x,1627.46
551.9,x,1627.46
552,x,1627.46
552.1,x,1627.46
552.2,x,1607.84
552.3,x,1607.84
552.4,x,1607.84
552.5,x,1588.24
552.6,x,1588.24
552.7,x,1588.24
552.8,x,1568.62
552.9,x,1549.02
553,x,1529.42
553.1,x,1509.8
553.2,x,1470.58
553.3,x,1411.76
553.4,x,1372.54
553.5,x,1372.54
553.6,x,1372.54
553.7,x,1352.94
553.8,x,1333.34
553.9,x,1333.34
554,x,1333.34
554.1,x,1333.34
554.2,x,1333.34
554.3,x,1333.34
554.4,x,1313.72
554.5,x,1294.12
554.6,x,1294.12
554.7,x,1274.5
554.8,x,1274.5
554.9,x,1274.5
555,x,1274.5
555.1,x,1294.12
555.2,x,1294.12
555.3,x,1313.72
555.4,x,1313.72
555.5,x,1333.34
555.6,x,1333.34
555.7,x,1333.34
555.8,x,1313.72
555.9,x,1294.12
556,x,1274.5
556.1,x,1274.5
556.2,x,1235.3
556.3,x,1235.3
556.4,x,1235.3
556.5,x,1235.3
556.6,x,1254.9
556.7,x,1254.9
556.8,x,1254.9
556.9,x,1274.5
557,x,1274.5
557.1,x,1294.12
557.2,x,1294.12
557.3,x,1294.12
557.4,x,1294.12
557.5,x,1294.12
557.6,x,1294.12
557.7,x,1294.12
557.8,x,1274.5
557.9,x,1254.9
558,x,1254.9
558.1,x,1254.9
558.2,x,1274.5
558.3,x,1274.5
558.4,x,1294.12
558.5,x,1294.12
558.6,x,1294.12
558.7,x,1313.72
558.8,x,1313.72
558.9,x,1313.72
559,x,1313.72
559.1,x,1333.34
559.2,x,1333.34
559.3,x,1333.34
559.4,x,1352.94
559.5,x,1372.54
559.6,x,1372.54
559.7,x,1372.54
559.8,x,1372.54
559.9,x,1392.16
560,x,1392.16
560.1,x,1411.76
560.2,x,1411.76
560.3,x,1431.38
560.4,x,1431.38
560.5,x,1431.38
560.6,x,1411.76
560.7,x,1392.16
560.8,x,1372.54
560.9,x,1352.94
561,x,1352.94
561.1,x,1352.94
561.2,x,1333.34
561.3,x,1333.34
561.4,x,1333.34
561.5,x,1372.54
561.6,x,1392.16
561.7,x,1411.76
561.8,x,1411.76
561.9,x,1411.76
562,x,1411.76
562.1,x,1392.16
562.2,x,1372.54
562.3,x,1372.54
562.4,x,1352.94
562.5,x,1333.34
562.6,x,1313.72
562.7,x,1313.72
562.8,x,1313.72
562.9,x,1333.34
563,x,1333.34
563.1,x,1333.34
563.2,x,1352.94
563.3,x,1392.16
563.4,x,1392.16
563.5,x,1392.16
563.6,x,1392.16
563.7,x,1392.16
563.8,x,1392.16
563.9,x,1392.16
564,x,1392.16
564.1,x,1392.16
564.2,x,1392.16
564.3,x,1411.76
564.4,x,1431.38
564.5,x,1431.38
564.6,x,1431.38
564.7,x,1411.76
564.8,x,1392.16
564.9,x,1392.16
565,x,1392.16
565.1,x,1392.16
565.2,x,1392.16
565.3,x,1392.16
565.4,x,1392.16
565.5,x,1392.16
565.6,x,1392.16
565.7,x,1392.16
565.8,x,1392.16
565.9,x,1392.16
566,x,1392.16
566.1,x,1392.16
566.2,x,1431.38
566.3,x,1450.98
566.4,x,1450.98
566.5,x,1450.98
566.6,x,1450.98
566.7,x,1470.58
566.8,x,1470.58
566.9,x,1470.58
567,x,1470.58
567.1,x,1470.58
567.2,x,1470.58
567.3,x,1470.58
567.4,x,1490.2
567.5,x,1490.2
567.6,x,1509.8
567.7,x,1529.42
567.8,x,1529.42
567.9,x,1529.42
568,x,1529.42
568.1,x,1529.42
568.2,x,1529.42
568.3,x,1529.42
568.4,x,1490.2
568.5,x,1490.2
568.6,x,1490.2
568.7,x,1490.2
568.8,x,1490.2
568.9,x,1490.2
569,x,1509.8
569.1,x,1509.8
569.2,x,1509.8
569.3,x,1509.8
569.4,x,1529.42
569.5,x,1529.42
569.6,x,1529.42
569.7,x,1549.02
569.8,x,1568.62
569.9,x,1588.24
570,x,1588.24
570.1,x,1607.84
570.2,x,1627.46
570.3,x,1627.46
570.4,x,1647.06
570.5,x,1647.06
570.6,x,1647.06
570.7,x,1666.66
570.8,x,1666.66
570.9,x,1666.66
571,x,1666.66
571.1,x,1666.66
571.2,x,1666.66
571.3,x,1686.28
571.4,x,1686.28
571.5,x,1686.28
571.6,x,1686.28
571.7,x,1686.28
571.8,x,1686.28
571.9,x,1686.28
572,x,1686.28
572.1,x,1686.28
572.2,x,1686.28
572.3,x,1686.28
572.4,x,1686.28
572.5,x,1686.28
572.6,x,1686.28
572.7,x,1686.28
572.8,x,1666.66
572.9,x,1666.66
573,x,1647.06
573.1,x,1647.06
573.2,x,1627.46
573.3,x,1607.84
573.4,x,1607.84
573.5,x,1588.24
573.6,x,1588.24
573.7,x,1568.62
573.8,x,1549.02
573.9,x,1529.42
574,x,1529.42
574.1,x,1529.42
574.2,x,1509.8
574.3,x,1490.2
574.4,x,1490.2
574.5,x,1470.58
574.6,x,1470.58
574.7,x,1470.58
574.8,x,1450.98
574.9,x,1431.38
575,x,1431.38
575.1,x,1431.38
575.2,x,1431.38
575.3,x,1431.38
575.4,x,1431.38
575.5,x,1431.38
575.6,x,1431.38
575.7,x,1431.38
575.8,x,1431.38
575.9,x,1431.38
576,x,1431.38
576.1,x,1431.38
576.2,x,1411.76
576.3,x,1411.76
576.4,x,1411.76
576.5,x,1411.76
576.6,x,1392.16
576.7,x,1372.54
576.8,x,1352.94
576.9,x,1333.34
577,x,1333.34
577.1,x,1313.72
577.2,x,1313.72
577.3,x,1313.72
577.4,x,1313.72
577.5,x,1313.72
577.6,x,1313.72
577.7,x,1294.12
577.8,x,1294.12
577.9,x,1294.12
578,x,1313.72
578.1,x,1352.94
578.2,x,1352.94
578.3,x,1352.94
578.4,x,1352.94
578.5,x,1372.54
578.6,x,1392.16
578.7,x,1392.16
578.8,x,1392.16
578.9,x,1392.16
579,x,1392.16
579.1,x,1392.16
579.2,x,1392.16
579.3,x,1392.16
579.4,x,1392.16
579.5,x,1392.16
579.6,x,1411.76
579.7,x,1411.76
579.8,x,1431.38
579.9,x,1431.38
580,x,1411.76
580.1,x,1392.16
580.2,x,1392.16
580.3,x,1392.16
580.4,x,1411.76
580.5,x,1431.38
580.6,x,1431.38
580.7,x,1431.38
580.8,x,1431.38
580.9,x,1431.38
581,x,1431.38
581.1,x,1450.98
581.2,x,1470.58
581.3,x,1470.58
581.4,x,1470.58
581.5,x,1450.98
581.6,x,1450.98
581.7,x,1470.58
581.8,x,1490.2
581.9,x,1490.2
582,x,1490.2
582.1,x,1509.8
582.2,x,1509.8
582.3,x,1509.8
582.4,x,1509.8
582.5,x,1509.8
582.6,x,1529.42
582.7,x,1529.42
582.8,x,1549.02
582.9,x,1549.02
583,x,1568.62
583.1,x,1568.62
583.2,x,1568.62
583.3,x,1568.62
583.4,x,1549.02
583.5,x,1549.02
583.6,x,1549.02
583.7,x,1549.02
583.8,x,1529.42
583.9,x,1529.42
584,x,1529.42
584.1,x,1529.42
584.2,x,1529.42
584.3,x,1529.42
584.4,x,1529.42
584.5,x,1529.42
584.6,x,1529.42
584.7,x,1529.42
584.8,x,1529.42
584.9,x,1529.42
585,x,1529.42
585.1,x,1529.42
585.2,x,1549.02
585.3,x,1549.02
585.4,x,1549.02
585.5,x,1549.02
585.6,x,1529.42
585.7,x,1529.42
585.8,x,1529.42
585.9,x,1529.42
586,x,1529.42
586.1,x,1549.02
586.2,x,1549.02
586.3,x,1549.02
586.4,x,1549.02
586.5,x,1549.02
586.6,x,1529.42
586.7,x,1529.42
586.8,x,1529.42
586.9,x,1529.42
587,x,1529.42
587.1,x,1529.42
587.2,x,1529.42
587.3,x,1509.8
587.4,x,1509.8
587.5,x,1509.8
587.6,x,1490.2
587.7,x,1490.2
587.8,x,1490.2
587.9,x,1509.8
588,x,1509.8
588.1,x,1509.8
588.2,x,1509.8
588.3,x,1490.2
588.4,x,1490.2
588.5,x,1490.2
588.6,x,1490.2
588.7,x,1490.2
588.8,x,1490.2
588.9,x,1490.2
589,x,1490.2
589.1,x,1490.2
589.2,x,1490.2
589.3,x,1490.2
589.4,x,1470.58
589.5,x,1450.98
589.6,x,1431.38
589.7,x,1431.38
589.8,x,1431.38
589.9,x,1431.38
590,x,1431.38
590.1,x,1431.38
590.2,x,1411.76
590.3,x,1411.76
590.4,x,1411.76
590.5,x,1411.76
590.6,x,1431.38
590.7,x,1450.98
590.8,x,1450.98
590.9,x,1431.38
591,x,1431.38
591.1,x,1411.76
591.2,x,1392.16
591.3,x,1392.16
591.4,x,1392.16
591.5,x,1411.76
591.6,x,1411.76
591.7,x,1411.76
591.8,x,1411.76
591.9,x,1411.76
592,x,1392.16
592.1,x,1392.16
592.2,x,1392.16
592.3,x,1392.16
592.4,x,1392.16
592.5,x,1411.76
592.6,x,1411.76
592.7,x,1411.76
592.8,x,1411.76
592.9,x,1411.76
593,x,1411.76
593.1,x,1411.76
593.2,x,1411.76
593.3,x,1411.76
593.4,x,1431.38
593.5,x,1431.38
593.6,x,1450.98
593.7,x,1450.98
593.8,x,1450.98
593.9,x,1450.98
594,x,1450.98
594.1,x,1450.98
594.2,x,1450.98
594.3,x,1450.98
594.4,x,1450.98
594.5,x,1470.58
594.6,x,1470.58
594.7,x,1450.98
594.8,x,1431.38
594.9,x,1411.76
595,x,1411.76
595.1,x,1411.76
595.2,x,1411.76
595.3,x,1411.76
595.4,x,1411.76
595.5,x,1411.76
595.6,x,1411.76
595.7,x,1411.76
595.8,x,1431.38
595.9,x,1450.98
596,x,1450.98
596.1,x,1431.38
596.2,x,1372.54
596.3,x,1352.94
596.4,x,1313.72
596.5,x,1274.5
596.6,x,1235.3
596.7,x,1196.08
596.8,x,1176.48
596.9,x,1156.86
597,x,1156.86
597.1,x,1117.64
597.2,x,1078.44
597.3,x,1039.22
597.4,x,1019.6
597.5,x,1000
597.6,x,980.4
597.7,x,960.78
597.8,x,921.56
597.9,x,901.96
598,x,882.36
598.1,x,882.36
598.2,x,882.36
598.3,x,882.36
598.4,x,882.36
598.5,x,882.36
598.6,x,882.36
598.7,x,862.74
598.8,x,843.14
598.9,x,823.52
599,x,803.92
599.1,x,784.32
599.2,x,784.32
599.3,x,764.7
599.4,x,764.7
599.5,x,764.7
599.6,x,764.7
599.7,x,764.7
599.8,x,764.7
599.9,x,764.7
600,x,764.7
600.1,x,764.7
600.2,x,764.7
600.3,x,764.7
600.4,x,784.32
600.5,x,803.92
600.6,x,823.52
600.7,x,823.52
600.8,x,823.52
600.9,x,823.52
601,x,823.52
601.1,x,823.52
601.2,x,862.74
601.3,x,862.74
601.4,x,882.36
601.5,x,882.36
601.6,x,882.36
601.7,x,862.74
601.8,x,862.74
601.9,x,843.14
602,x,843.14
602.1,x,862.74
602.2,x,921.56
602.3,x,941.18
602.4,x,960.78
602.5,x,960.78
602.6,x,960.78
602.7,x,960.78
602.8,x,921.56
602.9,x,901.96
603,x,882.36
603.1,x,882.36
603.2,x,882.36
603.3,x,901.96
603.4,x,921.56
603.5,x,941.18
603.6,x,941.18
603.7,x,941.18
603.8,x,921.56
603.9,x,921.56
604,x,921.56
604.1,x,921.56
604.2,x,921.56
604.3,x,921.56
604.4,x,941.18
604.5,x,921.56
604.6,x,921.56
604.7,x,901.96
604.8,x,901.96
604.9,x,901.96
605,x,901.96
605.1,x,921.56
605.2,x,941.18
605.3,x,960.78
605.4,x,960.78
605.5,x,980.4
605.6,x,980.4
605.7,x,980.4
605.8,x,1000
605.9,x,1000
606,x,1000
606.1,x,1000
606.2,x,1019.6
606.3,x,1019.6
606.4,x,1019.6
606.5,x,1019.6
606.6,x,1019.6
606.7,x,1019.6
606.8,x,1019.6
606.9,x,1019.6
607,x,1019.6
607.1,x,1039.22
607.2,x,1058.82
607.3,x,1078.44
607.4,x,1098.04
607.5,x,1098.04
607.6,x,1098.04
607.7,x,1098.04
607.8,x,1098.04
607.9,x,1098.04
608,x,1098.04
608.1,x,1098.04
608.2,x,1098.04
608.3,x,1098.04
608.4,x,1098.04
608.5,x,1098.04
608.6,x,1098.04
608.7,x,1098.04
608.8,x,1117.64
608.9,x,1117.64
609,x,1137.26
609.1,x,1137.26
609.2,x,1137.26
609.3,x,1137.26
609.4,x,1137.26
609.5,x,1137.26
609.6,x,1137.26
609.7,x,1137.26
609.8,x,1137.26
609.9,x,1156.86
610,x,1176.48
610.1,x,1196.08
610.2,x,1196.08
610.3,x,1196.08
610.4,x,1196.08
610.5,x,1196.08
610.6,x,1196.08
610.7,x,1215.68
610.8,x,1235.3
610.9,x,1235.3
611,x,1254.9
611.1,x,1254.9
611.2,x,1254.9
611.3,x,1254.9
611.4,x,1274.5
611.5,x,1294.12
611.6,x,1313.72
611.7,x,1313.72
611.8,x,1313.72
611.9,x,1313.72
612,x,1313.72
612.1,x,1313.72
612.2,x,1313.72
612.3,x,1313.72
612.4,x,1313.72
612.5,x,1313.72
612.6,x,1294.12
612.7,x,1274.5
612.8,x,1274.5
612.9,x,1274.5
613,x,1274.5
613.1,x,1274.5
613.2,x,1274.5
613.3,x,1274.5
613.4,x,1294.12
613.5,x,1294.12
613.6,x,1294.12
613.7,x,1294.12
613.8,x,1313.72
613.9,x,1313.72
614,x,1313.72
614.1,x,1333.34
614.2,x,1333.34
614.3,x,1333.34
614.4,x,1333.34
614.5,x,1333.34
614.6,x,1333.34
614.7,x,1333.34
614.8,x,1333.34
614.9,x,1333.34
615,x,1333.34
615.1,x,1333.34
615.2,x,1333.34
615.3,x,1313.72
615.4,x,1313.72
615.5,x,1294.12
615.6,x,1294.12
615.7,x,1313.72
615.8,x,1333.34
615.9,x,1352.94
616,x,1372.54
616.1,x,1372.54
616.2,x,1372.54
616.3,x,1372.54
616.4,x,1372.54
616.5,x,1333.34
616.6,x,1333.34
616.7,x,1333.34
616.8,x,1333.34
616.9,x,1333.34
617,x,1313.72
617.1,x,1313.72
617.2,x,1313.72
617.3,x,1313.72
617.4,x,1333.34
617.5,x,1352.94
617.6,x,1352.94
617.7,x,1352.94
617.8,x,1352.94
617.9,x,1352.94
618,x,1352.94
618.1,x,1372.54
618.2,x,1392.16
618.3,x,1392.16
618.4,x,1392.16
618.5,x,1392.16
618.6,x,1372.54
618.7,x,1352.94
618.8,x,1352.94
618.9,x,1352.94
619,x,1333.34
619.1,x,1333.34
619.2,x,1333.34
619.3,x,1333.34
619.4,x,1333.34
619.5,x,1333.34
619.6,x,1313.72
619.7,x,1274.5
619.8,x,1274.5
619.9,x,1274.5
620,x,1254.9
620.1,x,1215.68
620.2,x,1196.08
620.3,x,1196.08
620.4,x,1196.08
620.5,x,1176.48
620.6,x,1176.48
620.7,x,1156.86
620.8,x,1137.26
620.9,x,1117.64
621,x,1117.64
621.1,x,1117.64
621.2,x,1098.04
621.3,x,1098.04
621.4,x,1078.44
621.5,x,1078.44
621.6,x,1058.82
621.7,x,1058.82
621.8,x,1058.82
621.9,x,1058.82
622,x,1039.22
622.1,x,1039.22
622.2,x,1000
622.3,x,980.4
622.4,x,960.78
622.5,x,941.18
622.6,x,941.18
622.7,x,941.18
622.8,x,921.56
622.9,x,901.96
623,x,882.36
623.1,x,862.74
623.2,x,862.74
623.3,x,843.14
623.4,x,823.52
623.5,x,784.32
623.6,x,764.7
623.7,x,764.7
623.8,x,764.7
623.9,x,764.7
624,x,764.7
624.1,x,764.7
624.2,x,764.7
624.3,x,784.32
624.4,x,803.92
624.5,x,823.52
624.6,x,843.14
624.7,x,862.74
624.8,x,862.74
624.9,x,862.74
625,x,882.36
625.1,x,882.36
625.2,x,901.96
625.3,x,901.96
625.4,x,921.56
625.5,x,941.18
625.6,x,941.18
625.7,x,941.18
625.8,x,941.18
625.9,x,941.18
626,x,941.18
626.1,x,941.18
626.2,x,960.78
626.3,x,960.78
626.4,x,1000
626.5,x,1019.6
626.6,x,1019.6
626.7,x,1019.6
626.8,x,1019.6
626.9,x,1019.6
627,x,1019.6
627.1,x,1019.6
627.2,x,1019.6
627.3,x,1019.6
627.4,x,1000
627.5,x,980.4
627.6,x,980.4
627.7,x,960.78
627.8,x,941.18
627.9,x,901.96
628,x,862.74
628.1,x,843.14
628.2,x,803.92
628.3,x,784.32
628.4,x,764.7
628.5,x,686.28
628.6,x,627.46
628.7,x,588.24
628.8,x,568.62
628.9,x,529.42
629,x,490.2
629.1,x,450.98
629.2,x,372.54
629.3,x,333.34
629.4,x,313.72
629.5,x,294.12
629.6,x,274.5
629.7,x,215.68
629.8,x,176.48
629.9,x,117.64
630,x,78.44
630.1,x,39.22
630.2,x,0
630.3,x,0
630.4,x,0
630.5,x,0
630.6,x,0
630.7,x,0
630.8,x,0
630.9,x,0
631,x,0
631.1,x,0
631.2,x,0
631.3,x,0
631.4,x,0
631.5,x,0
631.6,x,0
631.7,x,0
631.8,x,0
631.9,x,0
632,x,0
632.1,x,0
632.2,x,0
632.3,x,0
632.4,x,0
632.5,x,0
632.6,x,0
632.7,x,0
632.8,x,0
632.9,x,0
633,x,0
633.1,x,0
633.2,x,0
633.3,x,0
633.4,x,0
633.5,x,0
633.6,x,0
633.7,x,0
633.8,x,0
633.9,x,0
634,x,0
634.1,x,0
634.2,x,0
634.3,x,0
634.4,x,0
634.5,x,0
634.6,x,0
634.7,x,0
634.8,x,0
634.9,x,0
635,x,0
635.1,x,0
635.2,x,0
635.3,x,0
635.4,x,0
635.5,x,0
635.6,x,0
635.7,x,0
635.8,x,0
635.9,x,0
636,x,0
636.1,x,0
636.2,x,0
636.3,x,0
636.4,x,0
636.5,x,0
636.6,x,0
636.7,x,2000
636.8,x,2000
636.9,x,2000
637,x,2000
637.1,x,2000
637.2,x,2000
637.3,x,2000
637.4,x,2000
637.5,x,2000
637.6,x,2000
637.7,x,2000
637.8,x,2000
637.9,x,2000
638,x,2000
638.1,x,2000
638.2,x,2000
638.3,x,2000
638.4,x,2000
638.5,x,2000
638.6,x,2000
638.7,x,2000
638.8,x,2000
638.9,x,0
639,x,0
